"","segment_id","annotated_genes","seqnames","start","end","width","strand","average_shap_value","reliability_shap_value","shap_variance","z_score","avg_meth_R","avg_meth_S","diff","direction","mean_coef","gene_symbol","avg_depth","dist_to_TSS","baseMean","log2FoldChange","lfcSE","pvalue","padj","type","description","gene_members","gene_dist.to.feature","gene_feature.name","cgi_members","reg_members"
"79","chr4:82962445-82963214","SEC31A","chr4",82962445,82963214,770,"*",9.31370569842635e-05,9.31370569842635e-05,3.46980455347598e-08,1.03246682143036,0.78,1,-0.22,"U",-5.99493585772632e-05,"",3.8775,-61279,5217.70080625292,-0.290331354013404,0.0834339091912895,0.00022830131236476,0.00126238052903372,"protein_coding","SEC31 homolog A, COPII coat complex component [Source:HGNC Symbol;Acc:HGNC:17052]","intron",47610,"NM_194282.4","",""
"80","chr17:21346062-21346089","MAP2K3","chr17",21346062,21346089,28,"*",-9.3098869967359e-05,9.3098869967359e-05,3.33580445004096e-08,1.03182109311273,0.86,0.5,0.36,"M",6.87112448800806e-05,"",7.9825,61390,625.777798220967,-0.2838611104659,0.0859247696084468,0.000448208119542887,0.00229487146066406,"protein_coding","mitogen-activated protein kinase kinase 3 [Source:HGNC Symbol;Acc:HGNC:6843]","",-30268,"NM_021012.5","",""
"81","chr2:46074318-46074373","EPAS1","chr2",46074318,46074373,56,"*",-9.24028022337754e-05,9.24028022337754e-05,3.37840826200546e-08,1.02005084544746,1,0.665,0.335,"M",6.87112448800499e-05,"",5.02,-219294,NA,NA,NA,NA,NA,NA,NA,"intron",71462,"XM_011532983.3","","enhD"
"82","chr1:17219349-17219736","SDHB","chr1",17219349,17219736,388,"*",-9.10526005178652e-05,9.10526005178652e-05,3.14685048296993e-08,0.997219434325269,0.84,0.635,0.205,"M",6.87112448800797e-05,"",3.3025,-165317,NA,NA,NA,NA,NA,NA,NA,"intron",2993,"XM_017001101.2","",""
"83","chr3:40853612-40855600","CTNNB1","chr3",40853612,40855600,1989,"*",-9.10526005178641e-05,9.10526005178641e-05,3.14685048297002e-08,0.997219434325249,1,0.795,0.205,"M",6.87112448800459e-05,"",3.0075,-339141,NA,NA,NA,NA,NA,NA,NA,"intron",-15470,"XR_007095887.1","",""
"84","chr1:35715901-35715921","PSMB2","chr1",35715901,35715921,21,"*",-6.19558922060403e-06,9.09767851764289e-05,8.31601105869647e-09,0.995937424971181,0.92,0.8,0.12,"M",6.43303017288046e-05,"",4.625,-74375,3490.3898471574,0.333527745733948,0.0762599361716065,4.36104312626533e-06,3.55179851232477e-05,"protein_coding","proteasome 20S subunit beta 2 [Source:HGNC Symbol;Acc:HGNC:9539]","prom,exon",991,"NM_001348691.2","",""
"85","chr5:92261675-92263585","ARRDC3","chr5",92261675,92263585,1911,"*",-6.19558922081521e-06,9.09767851763326e-05,8.31601105867818e-09,0.995937424969553,0.87,1,-0.13,"U",-6.43303017287366e-05,"",3.9025,-878358,1067.55823452414,-0.741506004362411,0.146728409748727,1.60178992097996e-08,2.00841595443991e-07,"protein_coding","arrestin domain containing 3 [Source:HGNC Symbol;Acc:HGNC:29263]","",-60540,"XR_001742805.2","",""
"86","chr14:30450132-30450333","PRKD1","chr14",30450132,30450333,202,"*",-6.19558922079042e-06,9.09767851763079e-05,8.31601105867361e-09,0.995937424969134,1,0.8,0.2,"M",6.43303017287191e-05,"",4.125,-258234,NA,NA,NA,NA,NA,NA,NA,"intron",24164,"XR_943707.2","",""
"87","chr15:93546060-93547861","RGMA","chr15",93546060,93547861,1802,"*",-6.19558922079042e-06,9.09767851763079e-05,8.31601105867361e-09,0.995937424969134,1,0.8,0.2,"M",6.43303017287191e-05,"",3.3775,-456849,199.355926944647,0.349333601271367,0.125893387361034,0.00170118993790744,0.00741153364638683,"protein_coding","repulsive guidance molecule BMP co-receptor a [Source:HGNC Symbol;Acc:HGNC:30308]","",-5475,"XR_001751680.2","",""
"88","chr3:156285560-156285801","SSR3","chr3",156285560,156285801,242,"*",-6.19558922068904e-06,9.09767851762961e-05,8.31601105867211e-09,0.995937424968935,1,0.75,0.25,"M",6.43303017287107e-05,"",3.77,269348,3457.01449095696,0.362065255975891,0.0775332066897869,8.9461739905984e-07,8.3236227057428e-06,"protein_coding","signal sequence receptor subunit 3 [Source:HGNC Symbol;Acc:HGNC:11325]","intron",-5186,"NM_172159.3","",""
"89","chr4:137876246-137877303","SLC7A11","chr4",137876246,137877303,1058,"*",-6.19558922068904e-06,9.09767851762961e-05,8.31601105867211e-09,0.995937424968935,1,0.75,0.25,"M",6.43303017287107e-05,"",3.7875,435355,103.210483732784,2.13949569962491,0.254335508769367,2.69170851624654e-18,1.04318748084935e-16,"protein_coding","solute carrier family 7 member 11 [Source:HGNC Symbol;Acc:HGNC:11059]","",-65719,"XR_001741843.2","",""
"90","chr6:10103675-10104135","TFAP2A","chr6",10103675,10104135,461,"*",-6.19558922068904e-06,9.09767851762961e-05,8.31601105867211e-09,0.995937424968935,1,0.75,0.25,"M",6.43303017287107e-05,"",3.4425,315524,NA,NA,NA,NA,NA,NA,NA,"exon,intron",36550,"XR_007059909.1","",""
"91","chr8:28461629-28461741","FZD3","chr8",28461629,28461741,113,"*",-6.19558922068904e-06,9.09767851762961e-05,8.31601105867211e-09,0.995937424968935,1,0.75,0.25,"M",6.43303017287107e-05,"",3.635,-32464,NA,NA,NA,NA,NA,NA,NA,"intron",28489,"NM_172366.4","",""
"92","chr13:30649001-30649956","HMGB1","chr13",30649001,30649956,956,"*",-6.19558922059711e-06,9.09767851762898e-05,8.31601105867113e-09,0.995937424968828,1,0.83,0.17,"M",6.43303017287063e-05,"",4.2075,-31404,19487.6090165757,0.257846896104614,0.0842549717527897,0.00118488644228831,0.00540768198169665,"protein_coding","high mobility group box 1 [Source:HGNC Symbol;Acc:HGNC:4983]","intron",14788,"NM_001321534.2","","enhD"
"93","chr2:158083821-158084580","ACVR1","chr2",158083821,158084580,760,"*",-6.19558922077691e-06,9.09767851762885e-05,8.31601105867069e-09,0.995937424968808,1,0.86,0.14,"M",6.43303017287054e-05,"",2.79,-207491,NA,NA,NA,NA,NA,NA,NA,"intron",-17296,"XM_017003484.2","",""
"94","chr3:149327850-149329700","CP","chr3",149327850,149329700,1851,"*",-6.19558922077691e-06,9.09767851762885e-05,8.31601105867069e-09,0.995937424968808,1,0.86,0.14,"M",6.43303017287054e-05,"",3.4425,-106021,NA,NA,NA,NA,NA,NA,NA,"intron",3739,"NM_001184723.2","",""
"95","chr3:179111771-179112189","PIK3CA","chr3",179111771,179112189,419,"*",-6.19558922077691e-06,9.09767851762885e-05,8.31601105867069e-09,0.995937424968808,1,0.86,0.14,"M",6.43303017287054e-05,"",3.5725,-35925,NA,NA,NA,NA,NA,NA,NA,"intron",35785,"NR_125401.1","",""
"96","chr9:99547341-99549142","NR4A3","chr9",99547341,99549142,1802,"*",-6.19558922077691e-06,9.09767851762885e-05,8.31601105867069e-09,0.995937424968808,1,0.86,0.14,"M",6.43303017287054e-05,"",3.1325,-272713,40.9792250223657,0.988689636238446,0.337042153212773,5.5981897669335e-05,0.000363679552558345,"protein_coding","nuclear receptor subfamily 4 group A member 3 [Source:HGNC Symbol;Acc:HGNC:7982]","",-15355,"XR_007061701.1","",""
"97","chr18:41054049-41056029","PIK3C3","chr18",41054049,41056029,1981,"*",-6.19558922078523e-06,9.09767851762802e-05,8.31601105866904e-09,0.995937424968667,0.89,1,-0.11,"U",-6.43303017286995e-05,"",3.4525,-899205,NA,NA,NA,NA,NA,NA,NA,"",365110,"XR_935410.2","",""
"98","chr4:99293540-99293725","ADH1A","chr4",99293540,99293725,186,"*",-6.19558922078523e-06,9.09767851762802e-05,8.31601105866904e-09,0.995937424968667,0.86,0.75,0.11,"M",6.43303017286995e-05,"",21.5325,-2537,NA,NA,NA,NA,NA,NA,NA,"intron",-2556,"NM_000667.4","",""
"99","chr5:91604308-91605951","ARRDC3","chr5",91604308,91605951,1644,"*",-6.19558922078523e-06,9.09767851762802e-05,8.31601105866904e-09,0.995937424968667,0.89,1,-0.11,"U",-6.43303017286995e-05,"",4.3775,-220991,1067.55823452414,-0.741506004362411,0.146728409748727,1.60178992097996e-08,2.00841595443991e-07,"protein_coding","arrestin domain containing 3 [Source:HGNC Symbol;Acc:HGNC:29263]","prom,exon",0,"XR_007058864.1","",""
"100","chr9:99307612-99309381","NR4A3","chr9",99307612,99309381,1770,"*",-6.19558922078523e-06,9.09767851762802e-05,8.31601105866904e-09,0.995937424968667,0.85,0.96,-0.11,"U",-6.43303017286995e-05,"",3.75,-512474,40.9792250223657,0.988689636238446,0.337042153212773,5.5981897669335e-05,0.000363679552558345,"protein_coding","nuclear receptor subfamily 4 group A member 3 [Source:HGNC Symbol;Acc:HGNC:7982]","intron",9665,"XR_007061691.1","","enhD"
"101","chr17:65950318-65951743","AXIN2","chr17",65950318,65951743,1426,"*",-6.19558922060576e-06,9.09767851762797e-05,8.31601105866883e-09,0.995937424968658,0.83,0.97,-0.14,"U",-6.43303017286991e-05,"",5.33,-309285,NA,NA,NA,NA,NA,NA,NA,"intron",70995,"XR_001752977.3","",""
"102","chr2:111755140-111756534","BCL2L11","chr2",111755140,111756534,1395,"*",-6.19558922060576e-06,9.09767851762797e-05,8.31601105866883e-09,0.995937424968658,0.86,1,-0.14,"U",-6.43303017286991e-05,"",4.8175,635762,1560.30880456714,-0.202629998197565,0.0760834853449836,0.00527635545860898,0.0198196769754625,"protein_coding","BCL2 like 11 [Source:HGNC Symbol;Acc:HGNC:994]","",14601,"NR_039929.1","",""
"103","chr3:160184881-160186612","IL12A","chr3",160184881,160186612,1732,"*",-6.19558922060576e-06,9.09767851762797e-05,8.31601105866883e-09,0.995937424968658,0.86,1,-0.14,"U",-6.43303017286991e-05,"",4.48,196046,33.8163708002152,0.936621592585209,0.301804334679948,3.68016901337816e-05,0.000248578688812725,"protein_coding","interleukin 12A [Source:HGNC Symbol;Acc:HGNC:5969]","intron",20481,"NR_108088.1","","enhD"
"104","chr10:95100099-95101249","CYP2C8","chr10",95100099,95101249,1151,"*",-6.19558922069314e-06,9.09767851762751e-05,8.31601105866837e-09,0.99593742496858,0,0.2,-0.2,"U",-6.43303017286959e-05,"",3.7975,-30602,NA,NA,NA,NA,NA,NA,NA,"",-30603,"NM_000770.3","",""
"105","chr18:42647485-42649110","PIK3C3","chr18",42647485,42649110,1626,"*",-6.19558922073011e-06,9.09767851762701e-05,8.31601105866736e-09,0.995937424968496,0.83,1,-0.17,"U",-6.43303017286924e-05,"",3.14,692251,NA,NA,NA,NA,NA,NA,NA,"intron",2026,"XR_007066454.1","","enhD"
"106","chr2:53712241-53712527","CHAC2","chr2",53712241,53712527,287,"*",-6.19558922073011e-06,9.09767851762701e-05,8.31601105866736e-09,0.995937424968496,0.83,1,-0.17,"U",-6.43303017286924e-05,"",3.825,-55277,NA,NA,NA,NA,NA,NA,NA,"intron",-55256,"NM_001346127.1","",""
"107","chr6:143358969-143360909","PEX3","chr6",143358969,143360909,1941,"*",-6.19558922073011e-06,9.09767851762701e-05,8.31601105866736e-09,0.995937424968496,0.83,1,-0.17,"U",-6.43303017286924e-05,"",2.73,-89896,NA,NA,NA,NA,NA,NA,NA,"",-16707,"XR_001744401.2","",""
"108","chr8:103184344-103184763","FZD6","chr8",103184344,103184763,420,"*",-6.19558922073011e-06,9.09767851762701e-05,8.31601105866736e-09,0.995937424968496,0.83,1,-0.17,"U",-6.43303017286924e-05,"",2.9925,-113670,NA,NA,NA,NA,NA,NA,NA,"intron",-12205,"NR_109954.1","","enhD"
"109","chr9:78144257-78144502","GNAQ","chr9",78144257,78144502,246,"*",-6.19558922073011e-06,9.09767851762701e-05,8.31601105866736e-09,0.995937424968496,0.83,1,-0.17,"U",-6.43303017286924e-05,"",2.795,-112446,4535.1282591631,-0.164212441654119,0.0512928201602936,0.0010785328812358,0.00498440511401047,"protein_coding","G protein subunit alpha q [Source:HGNC Symbol;Acc:HGNC:4390]","",-46840,"XR_001746571.1","",""
"110","chr9:78648782-78649383","PSAT1","chr9",78648782,78649383,602,"*",-6.19558922073011e-06,9.09767851762701e-05,8.31601105866736e-09,0.995937424968496,0.83,1,-0.17,"U",-6.43303017286924e-05,"",2.925,351657,3253.51026542783,0.304480214631518,0.0652734709898091,1.32410564779651e-06,1.19768234333733e-05,"protein_coding","phosphoserine aminotransferase 1 [Source:HGNC Symbol;Acc:HGNC:19129]","",232661,"XR_929975.3","",""
"111","chr4:101953837-101954904","SLC39A8","chr4",101953837,101954904,1068,"*",-6.19558922065546e-06,9.09767851762625e-05,8.316011058666e-09,0.995937424968367,1,0.68,0.32,"M",6.4330301728687e-05,"",4.42,476354,949.411097465079,0.734181205473625,0.0815664222314946,8.92976980265213e-21,4.34053577042932e-19,"protein_coding","solute carrier family 39 member 8 [Source:HGNC Symbol;Acc:HGNC:20862]","intron",139997,"NM_001083907.3","","enhD"
"112","chr7:17444458-17446435","AHR","chr7",17444458,17446435,1978,"*",-6.19558922074194e-06,9.09767851762594e-05,8.31601105866506e-09,0.995937424968315,0,0.11,-0.11,"U",-6.43303017286848e-05,"",4.1975,312268,NA,NA,NA,NA,NA,NA,NA,"intron",16704,"XR_001745108.1","","enhD"
"113","chr1:17255855-17255983","SDHB","chr1",17255855,17255983,129,"*",-6.19558922070909e-06,9.09767851762591e-05,8.31601105866519e-09,0.995937424968311,0,0.25,-0.25,"U",-6.43303017286846e-05,"",2.855,-201823,NA,NA,NA,NA,NA,NA,NA,"intron",-1263,"XM_011541571.3","",""
"114","chr12:14129655-14131612","GRIN2B","chr12",14129655,14131612,1958,"*",-6.19558922070909e-06,9.09767851762591e-05,8.31601105866519e-09,0.995937424968311,0.12,0,0.12,"M",6.43303017286846e-05,"",3.9075,-147653,NA,NA,NA,NA,NA,NA,NA,"",-147522,"NM_001413993.1","","enhD"
"115","chr6:32740297-32740372","BAK1","chr6",32740297,32740372,76,"*",-6.19558922070909e-06,9.09767851762591e-05,8.31601105866519e-09,0.995937424968311,0.12,0,0.12,"M",6.43303017286846e-05,"",2.72,839921,631.003672293151,0.273725514307359,0.0786908679522016,0.000251508099607837,0.00137433665272154,"protein_coding","BCL2 antagonist/killer 1 [Source:HGNC Symbol;Acc:HGNC:949]","",-1019,"NM_020056.5","",""
"116","chr17:27708258-27709839","NOS2","chr17",27708258,27709839,1582,"*",-6.19558922070133e-06,9.09767851762514e-05,8.31601105866393e-09,0.995937424968179,0,0.12,-0.12,"U",-6.43303017286791e-05,"",3.0975,90690,36.1235575095004,2.08639127292485,0.302203072011045,2.58529023564757e-13,6.22504375722362e-12,"protein_coding","nitric oxide synthase 2 [Source:HGNC Symbol;Acc:HGNC:7873]","",77072,"NR_024043.2","",""
"117","chr2:194643367-194643421","SLC39A10","chr2",194643367,194643421,55,"*",-6.19558922070133e-06,9.09767851762514e-05,8.31601105866393e-09,0.995937424968179,0.2,0,0.2,"M",6.43303017286791e-05,"",4.4125,-932556,NA,NA,NA,NA,NA,NA,NA,"",20754,"XR_007088713.1","",""
"118","chr2:195311351-195311759","SLC39A10","chr2",195311351,195311759,409,"*",-6.19558922070133e-06,9.09767851762514e-05,8.31601105866393e-09,0.995937424968179,0.2,0,0.2,"M",6.43303017286791e-05,"",3.58,-264218,NA,NA,NA,NA,NA,NA,NA,"intron",-54068,"XR_923733.3","","enhD"
"119","chr5:53299199-53301082","FST","chr5",53299199,53301082,1884,"*",-6.19558922070133e-06,9.09767851762514e-05,8.31601105866393e-09,0.995937424968179,0.1,0,0.1,"M",6.43303017286791e-05,"",2.5725,-179544,NA,NA,NA,NA,NA,NA,NA,"exon",3820,"XR_001742510.1","",""
"120","chr6:91063482-91065389","MAP3K7","chr6",91063482,91065389,1908,"*",-6.19558922070133e-06,9.09767851762514e-05,8.31601105866393e-09,0.995937424968179,0.15,0,0.15,"M",6.43303017286791e-05,"",4.285,-476396,NA,NA,NA,NA,NA,NA,NA,"",-292395,"XR_001744260.1","","K4m3"
"121","chr6:91296691-91298434","MAP3K7","chr6",91296691,91298434,1744,"*",-6.19558922070133e-06,9.09767851762514e-05,8.31601105866393e-09,0.995937424968179,0.1,0,0.1,"M",6.43303017286791e-05,"",3.0575,-709605,NA,NA,NA,NA,NA,NA,NA,"",-59350,"XR_001744260.1","",""
"122","chr4:9879217-9879408","DRD5","chr4",9879217,9879408,192,"*",-6.19558922066868e-06,9.09767851762506e-05,8.31601105866396e-09,0.995937424968167,0,0.14,-0.14,"U",-6.43303017286786e-05,"",3.235,97583,NA,NA,NA,NA,NA,NA,NA,"exon,intron",97585,"NM_000798.5","",""
"123","chr18:42344877-42345720","PIK3C3","chr18",42344877,42345720,844,"*",-6.19558922058781e-06,9.09767851762487e-05,8.31601105866325e-09,0.995937424968135,1,0.89,0.11,"M",6.43303017286773e-05,"",3.2325,389643,NA,NA,NA,NA,NA,NA,NA,"intron",158211,"NR_046174.2","",""
"124","chr3:64332639-64334627","PSMD6","chr3",64332639,64334627,1989,"*",-6.19558922058781e-06,9.09767851762487e-05,8.31601105866325e-09,0.995937424968135,0.98,0.87,0.11,"M",6.43303017286773e-05,"",4.8,-308629,NA,NA,NA,NA,NA,NA,NA,"",-64467,"NM_001370528.1","","enhD"
"125","chr15:39026199-39026955","THBS1","chr15",39026199,39026955,757,"*",-6.19558922075316e-06,9.09767851762482e-05,8.31601105866348e-09,0.995937424968125,1,0.67,0.33,"M",6.43303017286768e-05,"",3.075,-554124,NA,NA,NA,NA,NA,NA,NA,"exon,intron",6965,"NR_188221.1","","enhD"
"126","chr5:98226747-98227161","RGMB","chr5",98226747,98227161,415,"*",-6.19558922075316e-06,9.09767851762482e-05,8.31601105866348e-09,0.995937424968125,1,0.67,0.33,"M",6.43303017286768e-05,"",2.885,-541489,NA,NA,NA,NA,NA,NA,NA,"",-65509,"NR_146477.1","",""
"127","chr17:8109424-8109480","ALOX12B","chr17",8109424,8109480,57,"*",-6.19558922069297e-06,9.0976785176243e-05,8.31601105866236e-09,0.995937424968038,0.81,0.69,0.12,"M",6.43303017286732e-05,"",21.4125,-21708,NA,NA,NA,NA,NA,NA,NA,"intron",8824,"NM_001369446.1","CpGi",""
"128","chr11:69351946-69352366","CCND1","chr11",69351946,69352366,421,"*",-6.19558922079192e-06,9.09767851762424e-05,8.31601105866227e-09,0.995937424968027,0.85,1,-0.15,"U",-6.43303017286728e-05,"",2.75,-288790,21297.8032741185,0.82949185343556,0.0771744893078521,2.29400001307679e-28,1.86423344812694e-26,"protein_coding","cyclin D1 [Source:HGNC Symbol;Acc:HGNC:1582]","intron",14808,"XR_950269.4","","enhD"
"129","chr10:51864486-51866248","DKK1","chr10",51864486,51866248,1763,"*",-6.19558922058243e-06,9.09767851762367e-05,8.3160110586616e-09,0.995937424967932,0.88,1,-0.12,"U",-6.43303017286688e-05,"",3.995,-448033,6357.62772028829,2.74061247989363,0.216742708193204,5.22751183305807e-38,7.19266905918916e-36,"protein_coding","dickkopf WNT signaling pathway inhibitor 1 [Source:HGNC Symbol;Acc:HGNC:2891]","intron",-164892,"NM_015235.3","",""
"130","chr17:44648785-44649001","FZD2","chr17",44648785,44649001,217,"*",-6.19558922058243e-06,9.09767851762367e-05,8.3160110586616e-09,0.995937424967932,0.88,1,-0.12,"U",-6.43303017286688e-05,"",4.59,91301,NA,NA,NA,NA,NA,NA,NA,"exon",1349,"NR_110661.1","",""
"131","chr2:211380142-211381880","LANCL1","chr2",211380142,211381880,1739,"*",-6.19558922058243e-06,9.09767851762367e-05,8.3160110586616e-09,0.995937424967932,0.88,1,-0.12,"U",-6.43303017286688e-05,"",3.17,-902490,4153.85115814347,-0.171562290671195,0.0679285472832946,0.00879950012641165,0.0306743968883827,"protein_coding","LanC like 1 [Source:HGNC Symbol;Acc:HGNC:6508]","exon",352740,"XM_017003582.2","",""
"132","chr2:54929492-54930777","RTN4","chr2",54929492,54930777,1286,"*",-6.19558922058243e-06,9.09767851762367e-05,8.3160110586616e-09,0.995937424967932,0.88,1,-0.12,"U",-6.43303017286688e-05,"",3.9125,181844,NA,NA,NA,NA,NA,NA,NA,"intron",79496,"NM_007008.3","","enhD"
"133","chr13:73363439-73365302","KLF5","chr13",73363439,73365302,1864,"*",-6.19558922070927e-06,9.09767851762267e-05,8.31601105865912e-09,0.995937424967762,0.82,0.62,0.2,"M",6.43303017286617e-05,"",2.695,308463,140.248888548843,-0.868975525934286,0.192095338737463,1.58500314365931e-07,1.68718816008434e-06,"protein_coding","Kruppel like factor 5 [Source:HGNC Symbol;Acc:HGNC:6349]","",160864,"XR_942079.2","","enhD"
"134","chr2:210283564-210284750","ACADL","chr2",210283564,210284750,1187,"*",-6.19558922080701e-06,9.09767851762259e-05,8.31601105865891e-09,0.995937424967749,1,0.88,0.12,"M",6.43303017286611e-05,"",4.3875,-58117,26.1278724105781,1.86301555330893,0.387893517627087,3.25990966990031e-08,3.93017853341481e-07,"protein_coding","acyl-CoA dehydrogenase long chain [Source:HGNC Symbol;Acc:HGNC:88]","",18866,"NM_079422.3","",""
"135","chrX:30983002-30984134","TAB3","chrX",30983002,30984134,1133,"*",-6.19558922067551e-06,9.09767851762256e-05,8.31601105865907e-09,0.995937424967743,0.31,0.49,-0.18,"U",-6.43303017286609e-05,"",20.6525,-7918,1267.38314969611,-0.402776858506915,0.0840552937570279,3.69325264802286e-07,3.69538419052846e-06,"protein_coding","TGF-beta activated kinase 1 (MAP3K7) binding protein 3 [Source:HGNC Symbol;Acc:HGNC:30681]","",87908,"NM_031894.3","",""
"136","chr20:4319891-4319904","PRNP","chr20",4319891,4319904,14,"*",-6.19558922065929e-06,9.09767851762093e-05,8.31601105865622e-09,0.995937424967469,0.67,1,-0.33,"U",-6.43303017286494e-05,"",3.75,-366446,NA,NA,NA,NA,NA,NA,NA,"",-70605,"NM_000678.4","",""
"137","chr2:12073649-12074332","LPIN1","chr2",12073649,12074332,684,"*",-6.19558922068681e-06,9.09767851761818e-05,8.31601105865139e-09,0.995937424967003,0.69,0.79,-0.1,"U",-6.43303017286299e-05,"",6.38,396054,NA,NA,NA,NA,NA,NA,NA,"intron",35375,"XR_922808.2","","enhD"
"138","chr21:43922130-43922189","AGPAT3","chr21",43922130,43922189,60,"*",-6.19558922068681e-06,9.09767851761818e-05,8.31601105865139e-09,0.995937424967003,0.71,0.81,-0.1,"U",-6.43303017286299e-05,"",19.08,56907,3035.94305057725,0.169998270021357,0.0577849156644084,0.00251803009185796,0.0104485994157917,"protein_coding","1-acylglycerol-3-phosphate O-acyltransferase 3 [Source:HGNC Symbol;Acc:HGNC:326]","intron",-3209,"XM_011529663.3","","enhD"
"139","chr8:102141612-102141835","RRM2B","chr8",102141612,102141835,224,"*",9.07018102377348e-05,9.07018102377348e-05,3.25434470498548e-08,0.991287700563602,0.745,1,-0.255,"U",-5.99493585772158e-05,"",4.49,97126,1415.32331094933,-0.245456794733776,0.0671081050853777,0.000147137115578246,0.000857722638559134,"protein_coding","ribonucleotide reductase regulatory TP53 inducible subunit M2B [Source:HGNC Symbol;Acc:HGNC:17296]","",16182,"NR_049859.1","",""
