"","segment_id","annotated_genes","seqnames","start","end","width","strand","average_shap_value","reliability_shap_value","shap_variance","z_score","avg_meth_R","avg_meth_S","diff","direction","mean_coef","avg_depth","dist_to_TSS","baseMean","log2FoldChange","lfcSE","pvalue","padj","type","description","gene_members","gene_dist.to.feature","gene_feature.name","cgi_members","reg_members"
"69","chr7:42888108-42889292","MRPL32","chr7",42888108,42889292,1185,"*",5.27328346492184e-05,0.000917153481995506,8.45203545692095e-07,3.16807424105149,0.02,0.9425,-0.9225,"U",-0.000794764661244769,5.895,-43084,1603.39543642029,-0.467651475530129,0.145918744555633,0.000512340988349558,0.00349557174851857,"protein_coding","mitochondrial ribosomal protein L32 [Source:HGNC Symbol;Acc:HGNC:14035]","",21781,"XR_001745013.2","","enhD"
"70","chr7:42888108-42889292","GLI3","chr7",42888108,42889292,1185,"*",5.27328346492184e-05,0.000917153481995506,8.45203545692095e-07,3.16807424105149,0.02,0.9425,-0.9225,"U",-0.000794764661244769,5.895,-624008,274.636943308973,-11.0889049309087,1.18603576963008,3.63811403570762e-25,5.85605760783542e-23,"protein_coding","GLI family zinc finger 3 [Source:HGNC Symbol;Acc:HGNC:4319]","",21781,"XR_001745013.2","","enhD"
"71","chr8:118259566-118261513","SAMD12","chr8",118259566,118261513,1948,"*",4.750411754799e-05,0.000915489871470876,8.46722371609021e-07,3.16103912548842,0,0.7725,-0.7725,"U",-0.000792881775971519,2.83125,360599,48.3025331184891,-4.94415121242742,0.534954873249428,1.76598176111735e-21,1.95867970028097e-19,"protein_coding","sterile alpha motif domain containing 12 [Source:HGNC Symbol;Acc:HGNC:31750]","intron",-19870,"XR_001746056.2","","enhD"
"72","chr8:118259566-118261513","EXT1","chr8",118259566,118261513,1948,"*",4.750411754799e-05,0.000915489871470876,8.46722371609021e-07,3.16103912548842,0,0.7725,-0.7725,"U",-0.000792881775971519,2.83125,-147740,1451.8315433823,-1.13722028686356,0.419476293668951,0.000163153331901931,0.00133118190323312,"protein_coding","exostosin glycosyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:3512]","intron",-19870,"XR_001746056.2","","enhD"
"73","chr15:48530495-48530554","DUT","chr15",48530495,48530554,60,"*",3.46089491458246e-05,0.000914714207428089,8.46314357184915e-07,3.15775897902485,0.115,0.97,-0.855,"U",-0.000791660259614513,23.42875,199484,NA,NA,NA,NA,NA,NA,NA,"exon,intron",4246,"XR_007064628.1","","enhP"
"74","chr15:48530495-48530554","FBN1","chr15",48530495,48530554,60,"*",3.46089491458246e-05,0.000914714207428089,8.46314357184915e-07,3.15775897902485,0.115,0.97,-0.855,"U",-0.000791660259614513,23.42875,115167,7063.69909407192,-3.12241072372962,0.801266939537599,6.05672273306801e-06,7.38571923642342e-05,"protein_coding","fibrillin 1 [Source:HGNC Symbol;Acc:HGNC:3603]","exon,intron",4246,"XR_007064628.1","","enhP"
"75","chr12:47201542-47203477","RPAP3","chr12",47201542,47203477,1936,"*",4.001140677071e-05,0.000914287497555563,8.42152579381006e-07,3.15595449821598,0.03,0.8975,-0.8675,"U",-0.000791975781386654,3.45,502553,1346.10479735179,-0.524390880363535,0.267270980052342,0.0121500244342486,0.0464569334805938,"protein_coding","RNA polymerase II associated protein 3 [Source:HGNC Symbol;Acc:HGNC:26151]","intron",12967,"NR_026544.1","",""
"76","chr12:47201542-47203477","AMIGO2","chr12",47201542,47203477,1936,"*",4.001140677071e-05,0.000914287497555563,8.42152579381006e-07,3.15595449821598,0.03,0.8975,-0.8675,"U",-0.000791975781386654,3.45,-121583,245.887666000543,-11.1797739933962,0.950258471388683,1.77130217826645e-36,6.54089797310911e-34,"protein_coding","adhesion molecule with Ig like domain 2 [Source:HGNC Symbol;Acc:HGNC:24073]","intron",12967,"NR_026544.1","",""
"77","chr13:21326088-21326672","SKA3","chr13",21326088,21326672,585,"*",5.84605676341402e-05,0.00091381768930783,8.41969717902568e-07,3.15396776197793,0.02,0.86,-0.84,"U",-0.000791988151985759,1.945,-149536,NA,NA,NA,NA,NA,NA,NA,"intron",7054,"NR_144554.1","CpGi,shores","enhD"
"78","chr13:21326088-21326672","ZDHHC20","chr13",21326088,21326672,585,"*",5.84605676341402e-05,0.00091381768930783,8.41969717902568e-07,3.15396776197793,0.02,0.86,-0.84,"U",-0.000791988151985759,1.945,132698,1555.67450850693,-0.608605242443855,0.207890404539814,0.000587310341386792,0.00393731247232991,"protein_coding","zinc finger DHHC-type palmitoyltransferase 20 [Source:HGNC Symbol;Acc:HGNC:20749]","intron",7054,"NR_144554.1","CpGi,shores","enhD"
"79","chr8:106314121-106316083","ABRA","chr8",106314121,106316083,1963,"*",6.18270810323906e-05,0.000913721274392526,8.3733775498897e-07,3.15356004030202,0.015,0.89,-0.875,"U",-0.000792411450786453,3.38,454161,NA,NA,NA,NA,NA,NA,NA,"intron",43933,"NM_001198533.2","",""
"80","chr8:106314121-106316083","OXR1","chr8",106314121,106316083,1963,"*",6.18270810323906e-05,0.000913721274392526,8.3733775498897e-07,3.15356004030202,0.015,0.89,-0.875,"U",-0.000792411450786453,3.38,43977,895.171813525142,-2.18115148085006,0.287214488567232,7.3307305948142e-15,4.07251277716864e-13,"protein_coding","oxidation resistance 1 [Source:HGNC Symbol;Acc:HGNC:15822]","intron",43933,"NM_001198533.2","",""
"81","chr12:58437980-58439714","LRIG3","chr12",58437980,58439714,1735,"*",4.97859724041614e-05,0.000911999216948442,8.37942059862443e-07,3.14627776302256,0,0.875,-0.875,"U",-0.000790891117726627,2.4375,480790,357.70789249325,-9.02210016476739,0.469475674597704,4.48155294038983e-84,1.17222486410797e-80,"protein_coding","leucine rich repeats and immunoglobulin like domains 3 [Source:HGNC Symbol;Acc:HGNC:30991]","",-4843,"XR_945006.2","",""
"82","chr12:58437980-58439714","CTDSP2","chr12",58437980,58439714,1735,"*",4.97859724041614e-05,0.000911999216948442,8.37942059862443e-07,3.14627776302256,0,0.875,-0.875,"U",-0.000790891117726627,2.4375,-591251,NA,NA,NA,NA,NA,NA,NA,"",-4843,"XR_945006.2","",""
"83","chr1:206514915-206515116","RASSF5","chr1",206514915,206515116,202,"*",3.91030771557523e-05,0.000911757194577795,8.41765023805564e-07,3.14525429309306,0.01,0.8475,-0.8375,"U",-0.000788089847703596,11.86125,7384,167.084911031687,-3.41222678536646,0.726331556674045,2.06581498430347e-07,3.48611831867298e-06,"protein_coding","Ras association domain family member 5 [Source:HGNC Symbol;Acc:HGNC:17609]","intron",7386,"NM_182663.4","","enhD"
"84","chr1:206514915-206515116","EIF2D","chr1",206514915,206515116,202,"*",3.91030771557523e-05,0.000911757194577795,8.41765023805564e-07,3.14525429309306,0.01,0.8475,-0.8375,"U",-0.000788089847703596,11.86125,97349,1554.51164076317,-0.42023088468978,0.165430869269888,0.00493765092024176,0.0228257722511223,"protein_coding","eukaryotic translation initiation factor 2D [Source:HGNC Symbol;Acc:HGNC:6583]","intron",7386,"NM_182663.4","","enhD"
"85","chr6:1468752-1470743","FOXF2","chr6",1468752,1470743,1992,"*",4.0778541141176e-05,0.000911090866182139,8.34258874565746e-07,3.14243650780198,0.0025,0.9,-0.8975,"U",-0.000789955802914256,3.19875,79176,NA,NA,NA,NA,NA,NA,NA,"intron",-18746,"XR_007059402.1","",""
"86","chr6:1468752-1470743","FOXC1","chr6",1468752,1470743,1992,"*",4.0778541141176e-05,0.000911090866182139,8.34258874565746e-07,3.14243650780198,0.0025,0.9,-0.8975,"U",-0.000789955802914256,3.19875,-139172,NA,NA,NA,NA,NA,NA,NA,"intron",-18746,"XR_007059402.1","",""
"87","chr7:16953832-16954026","AGR3","chr7",16953832,16954026,195,"*",5.13088971389503e-05,0.000910972504982397,8.36711673308763e-07,3.14193597915899,0.03,0.8875,-0.8575,"U",-0.000788753435674242,28.06125,-71845,NA,NA,NA,NA,NA,NA,NA,"",17730,"XR_007060229.1","",""
"88","chr7:16953832-16954026","AHR","chr7",16953832,16954026,195,"*",5.13088971389503e-05,0.000910972504982397,8.36711673308763e-07,3.14193597915899,0.03,0.8875,-0.8575,"U",-0.000788753435674242,28.06125,-178164,NA,NA,NA,NA,NA,NA,NA,"",17730,"XR_007060229.1","",""
"89","chr15:40307479-40307683","PLCB2","chr15",40307479,40307683,205,"*",4.47037530696745e-05,0.000910742800730958,8.35257845345472e-07,3.14096460038356,0.91,0.0825,0.8275,"M",0.000789587737211215,19.21125,252,NA,NA,NA,NA,NA,NA,NA,"prom,exon,intron",253,"XM_047432679.1","","enhP"
"90","chr3:108150214-108150586","IFT57","chr3",108150214,108150586,373,"*",4.41275161285962e-05,0.000910614306802082,8.36012069499042e-07,3.14042122221577,0,0.735,-0.735,"U",-0.000788940787265377,3.25,71849,NA,NA,NA,NA,NA,NA,NA,"",24395,"NR_110028.1","",""
"91","chr3:108150214-108150586","CD47","chr3",108150214,108150586,373,"*",4.41275161285962e-05,0.000910614306802082,8.36012069499042e-07,3.14042122221577,0,0.735,-0.735,"U",-0.000788940787265377,3.25,-58352,NA,NA,NA,NA,NA,NA,NA,"",24395,"NR_110028.1","",""
"92","chr5:32961825-32963405","NPR3","chr5",32961825,32963405,1581,"*",4.6445326279218e-05,0.000909731467871455,8.33064034327845e-07,3.13668785204974,0,0.9475,-0.9475,"U",-0.000788982766916503,2.755,272755,169.11293221336,-7.31072695836813,0.734922004440449,1.5793944537937e-24,2.37196330697018e-22,"protein_coding","natriuretic peptide receptor 3 [Source:HGNC Symbol;Acc:HGNC:7945]","exon",14384,"NR_033832.1","",""
"93","chr5:32961825-32963405","TARS1","chr5",32961825,32963405,1581,"*",4.6445326279218e-05,0.000909731467871455,8.33064034327845e-07,3.13668785204974,0,0.9475,-0.9475,"U",-0.000788982766916503,2.755,-477291,5338.87896880681,-0.508784226435409,0.170545044788733,0.000865956139926521,0.00544920435445341,"protein_coding","threonyl-tRNA synthetase 1 [Source:HGNC Symbol;Acc:HGNC:11572]","exon",14384,"NR_033832.1","",""
"94","chr21:29250133-29250776","GRIK1","chr21",29250133,29250776,644,"*",4.10935877797752e-05,0.000908968660859425,8.3660202426831e-07,3.13346207570215,0.04,0.8825,-0.8425,"U",-0.000785931524616049,20.24125,689257,NA,NA,NA,NA,NA,NA,NA,"intron",37305,"XR_007067841.1","",""
"95","chr21:29250133-29250776","BACH1","chr21",29250133,29250776,644,"*",4.10935877797752e-05,0.000908968660859425,8.3660202426831e-07,3.13346207570215,0.04,0.8825,-0.8425,"U",-0.000785931524616049,20.24125,55986,1297.04015006964,-1.40528330315806,0.232976159250488,3.77461451018082e-11,1.20281827660463e-09,"protein_coding","BTB domain and CNC homolog 1 [Source:HGNC Symbol;Acc:HGNC:935]","intron",37305,"XR_007067841.1","",""
"96","chr4:109939366-109939536","ELOVL6","chr4",109939366,109939536,171,"*",6.63537973533802e-05,0.000908616002013794,8.28663675011707e-07,3.13197074362855,0.0125,0.9025,-0.89,"U",-0.000788404201741513,21.63875,259663,1750.4369041803,0.457705398452432,0.189899402449913,0.0058940240825237,0.026327255998613,"protein_coding","ELOVL fatty acid elongase 6 [Source:HGNC Symbol;Acc:HGNC:15829]","intron",26485,"NM_001963.6","",""
"97","chr4:109939366-109939536","EGF","chr4",109939366,109939536,171,"*",6.63537973533802e-05,0.000908616002013794,8.28663675011707e-07,3.13197074362855,0.0125,0.9025,-0.89,"U",-0.000788404201741513,21.63875,26483,37.478833272762,-6.33669583519601,2.7686444872596,7.61440539338514e-05,0.000688962111523703,"protein_coding","epidermal growth factor [Source:HGNC Symbol;Acc:HGNC:3229]","intron",26485,"NM_001963.6","",""
"98","chr12:52199274-52201263","KRT80","chr12",52199274,52201263,1990,"*",6.2474033402963e-05,0.000907962103589171,8.42435059734198e-07,3.12920552249318,0.0575,0.9275,-0.87,"U",-0.000783708658064252,2.72,-7260,NA,NA,NA,NA,NA,NA,NA,"",-7261,"NM_182507.3","","enhD"
"99","chr12:52199274-52201263","KRT7","chr12",52199274,52201263,1990,"*",6.2474033402963e-05,0.000907962103589171,8.42435059734198e-07,3.12920552249318,0.0575,0.9275,-0.87,"U",-0.000783708658064252,2.72,-31980,NA,NA,NA,NA,NA,NA,NA,"",-7261,"NM_182507.3","","enhD"
"100","chr2:220505805-220507760","SLC4A3","chr2",220505805,220507760,1956,"*",5.18175705568249e-05,0.00090758780016098,8.365058853945e-07,3.12762265929655,0.045,0.8975,-0.8525,"U",-0.000785547894259847,2.77375,878411,NA,NA,NA,NA,NA,NA,NA,"",7377,"XR_923934.3","","CTCF,enhD"
"101","chr10:122236757-122237877","BTBD16","chr10",122236757,122237877,1121,"*",3.67532005473053e-05,0.000907451845090081,8.43130734206293e-07,3.12704772927477,0.055,0.88,-0.825,"U",-0.000782746786257724,2.86875,-33419,NA,NA,NA,NA,NA,NA,NA,"exon,intron",-33419,"NM_144587.5","","enhD"
"102","chr10:122236757-122237877","TACC2","chr10",122236757,122237877,1121,"*",3.67532005473053e-05,0.000907451845090081,8.43130734206293e-07,3.12704772927477,0.055,0.88,-0.825,"U",-0.000782746786257724,2.86875,247594,NA,NA,NA,NA,NA,NA,NA,"exon,intron",-33419,"NM_144587.5","","enhD"
"103","chr12:47513614-47515605","AMIGO2","chr12",47513614,47515605,1992,"*",3.73636462907123e-05,0.000907192078401393,8.30831746891594e-07,3.12594922175314,0,0.6575,-0.6575,"U",-0.000785140803022054,4.815,-433655,245.887666000543,-11.1797739933962,0.950258471388683,1.77130217826645e-36,6.54089797310911e-34,"protein_coding","adhesion molecule with Ig like domain 2 [Source:HGNC Symbol;Acc:HGNC:24073]","",98608,"NR_149087.1","",""
"104","chr12:47513614-47515605","RPAP3","chr12",47513614,47515605,1992,"*",3.73636462907123e-05,0.000907192078401393,8.30831746891594e-07,3.12594922175314,0,0.6575,-0.6575,"U",-0.000785140803022054,4.815,190425,1346.10479735179,-0.524390880363535,0.267270980052342,0.0121500244342486,0.0464569334805938,"protein_coding","RNA polymerase II associated protein 3 [Source:HGNC Symbol;Acc:HGNC:26151]","",98608,"NR_149087.1","",""
"105","chr19:38387319-38387448","SPRED3","chr19",38387319,38387448,130,"*",5.57690338041484e-05,0.000907160493071616,8.25143125574724e-07,3.12581565296298,0.025,0.89,-0.865,"U",-0.000787769362565121,17.64875,-973,NA,NA,NA,NA,NA,NA,NA,"prom,intron",402,"XM_017026451.2","CpGi","enhP"
"106","chr19:38387319-38387448","GGN","chr19",38387319,38387448,130,"*",5.57690338041484e-05,0.000907160493071616,8.25143125574724e-07,3.12581565296298,0.025,0.89,-0.865,"U",-0.000787769362565121,17.64875,634,NA,NA,NA,NA,NA,NA,NA,"prom,intron",402,"XM_017026451.2","CpGi","enhP"
"107","chr2:10814871-10815355","PDIA6","chr2",10814871,10815355,485,"*",3.52899846173906e-05,0.000907118652620595,8.29562847588156e-07,3.12563871707337,0.04,0.8375,-0.7975,"U",-0.000785799826010276,24.145,22622,NA,NA,NA,NA,NA,NA,NA,"intron",-2087,"XM_011510308.2","shores","enhP"
"108","chr2:10814871-10815355","ATP6V1C2","chr2",10814871,10815355,485,"*",3.52899846173906e-05,0.000907118652620595,8.29562847588156e-07,3.12563871707337,0.04,0.8375,-0.7975,"U",-0.000785799826010276,24.145,93771,NA,NA,NA,NA,NA,NA,NA,"intron",-2087,"XM_011510308.2","shores","enhP"
"109","chr8:106291708-106293701","ABRA","chr8",106291708,106293701,1994,"*",3.85526069138235e-05,0.00090711643505554,8.33307303038262e-07,3.12562933938177,0,0.8575,-0.8575,"U",-0.00078421030759734,2.8725,476543,NA,NA,NA,NA,NA,NA,NA,"intron",21520,"NM_001198533.2","",""
"110","chr8:106291708-106293701","OXR1","chr8",106291708,106293701,1994,"*",3.85526069138235e-05,0.00090711643505554,8.33307303038262e-07,3.12562933938177,0,0.8575,-0.8575,"U",-0.00078421030759734,2.8725,21564,895.171813525142,-2.18115148085006,0.287214488567232,7.3307305948142e-15,4.07251277716864e-13,"protein_coding","oxidation resistance 1 [Source:HGNC Symbol;Acc:HGNC:15822]","intron",21520,"NM_001198533.2","",""
"111","chr12:131912879-131913110","ULK1","chr12",131912879,131913110,232,"*",3.75592172393816e-05,0.000906791131644258,8.31394532072144e-07,3.12425368861644,0.0775,0.775,-0.6975,"U",-0.000785156788304408,19.50125,18257,NA,NA,NA,NA,NA,NA,NA,"intron",15246,"XR_001749414.2","","enhD"
"112","chr12:131912879-131913110","PUS1","chr12",131912879,131913110,232,"*",3.75592172393816e-05,0.000906791131644258,8.31394532072144e-07,3.12425368861644,0.0775,0.775,-0.6975,"U",-0.000785156788304408,19.50125,-16090,NA,NA,NA,NA,NA,NA,NA,"intron",15246,"XR_001749414.2","","enhD"
"113","chr15:96392018-96394012","NR2F2","chr15",96392018,96394012,1995,"*",4.910758044302e-05,0.000905644555057015,8.26162522359207e-07,3.11940501840562,0.1175,0.865,-0.7475,"U",-0.000785382603083646,2.81625,66080,1333.66559191268,-2.06558569205585,1.01991681194622,0.00113232440148526,0.00679178259388863,"protein_coding","nuclear receptor subfamily 2 group F member 2 [Source:HGNC Symbol;Acc:HGNC:7976]","intron",40667,"XR_007064788.1","","enhD"
"114","chrX:21994853-21995219","PHEX","chrX",21994853,21995219,367,"*",6.94060013278478e-05,0.000905262750569535,8.23739996761523e-07,3.11779043455192,0.0275,0.93,-0.9025,"U",-0.000784892388900275,13.79375,-37106,25.7176024335609,-0.925786846400544,0.504250671647944,0.00348056672403602,0.0172642269807273,"protein_coding","phosphate regulating endopeptidase homolog X-linked [Source:HGNC Symbol;Acc:HGNC:8918]","",34999,"XM_005274582.3","","enhD"
"115","chrX:21994853-21995219","SMS","chrX",21994853,21995219,367,"*",6.94060013278478e-05,0.000905262750569535,8.23739996761523e-07,3.11779043455192,0.0275,0.93,-0.9025,"U",-0.000784892388900275,13.79375,54144,4066.79644811547,-0.836027387106231,0.259986073074026,6.10889243297847e-05,0.00056528866652809,"protein_coding","spermine synthase [Source:HGNC Symbol;Acc:HGNC:11123]","",34999,"XM_005274582.3","","enhD"
"116","chrX:120824556-120825877","CT47A12","chrX",120824556,120825877,1322,"*",5.9283964228883e-05,0.000904785547201035,8.35348187597791e-07,3.11577242565213,0.0475,0.8325,-0.785,"U",-0.000782110519283158,2.71,106424,NA,NA,NA,NA,NA,NA,NA,"",49990,"NM_001145718.3","",""
"117","chrX:120824556-120825877","CUL4B","chrX",120824556,120825877,1322,"*",5.9283964228883e-05,0.000904785547201035,8.35348187597791e-07,3.11577242565213,0.0475,0.8325,-0.785,"U",-0.000782110519283158,2.71,-220626,2928.29022294238,-0.829480345180114,0.309231042691435,0.000385693755461057,0.00276081085436982,"protein_coding","cullin 4B [Source:HGNC Symbol;Acc:HGNC:2555]","",49990,"NM_001145718.3","",""
"118","chr2:33108625-33108771","RASGRP3","chr2",33108625,33108771,147,"*",3.12589771090126e-05,0.000904279457475914,8.28340651241246e-07,3.11363226144375,0.01,0.9575,-0.9475,"U",-0.000782153375243503,25.16875,-327553,55.6453822584005,-4.52285801811668,1.10774148443078,2.03698088212444e-06,2.7859152909857e-05,"protein_coding","RAS guanyl releasing protein 3 [Source:HGNC Symbol;Acc:HGNC:14545]","intron",-25598,"NM_001394916.1","","enhD"
"119","chr2:33108625-33108771","LTBP1","chr2",33108625,33108771,147,"*",3.12589771090126e-05,0.000904279457475914,8.28340651241246e-07,3.11363226144375,0.01,0.9575,-0.9475,"U",-0.000782153375243503,25.16875,161672,2615.38000313489,-5.58194152363727,0.67405151822762,9.16276019787433e-18,6.93013776122601e-16,"protein_coding","latent transforming growth factor beta binding protein 1 [Source:HGNC Symbol;Acc:HGNC:6714]","intron",-25598,"NM_001394916.1","","enhD"
"120","chr17:69152719-69154711","ABCA6","chr17",69152719,69154711,1993,"*",6.24336800842152e-05,0.000903909385958377,8.19364441893684e-07,3.11206729425105,0.095,0.82,-0.725,"U",-0.000784460579549323,3.43,-10824,1.9842299203289,-3.66908364989593,1.00726872462887,1.19722520210173e-05,0.000134400946507758,"protein_coding","ATP binding cassette subfamily A member 6 [Source:HGNC Symbol;Acc:HGNC:36]","exon,intron",-10825,"NM_080284.3","","K4m3"
"121","chr17:69152719-69154711","ABCA10","chr17",69152719,69154711,1993,"*",6.24336800842152e-05,0.000903909385958377,8.19364441893684e-07,3.11206729425105,0.095,0.82,-0.725,"U",-0.000784460579549323,3.43,90135,23.159445103257,-6.59694064211587,0.691924893094731,1.13803587324361e-22,1.45205975566546e-20,"protein_coding","ATP binding cassette subfamily A member 10 [Source:HGNC Symbol;Acc:HGNC:30]","exon,intron",-10825,"NM_080284.3","","K4m3"
"122","chr2:33306307-33306812","LTBP1","chr2",33306307,33306812,506,"*",4.8583582581915e-05,0.000903904302080081,8.22226621206741e-07,3.11204579542618,0.2925,0.965,-0.6725,"U",-0.000783790344919074,23.1325,359354,2615.38000313489,-5.58194152363727,0.67405151822762,9.16276019787433e-18,6.93013776122601e-16,"protein_coding","latent transforming growth factor beta binding protein 1 [Source:HGNC Symbol;Acc:HGNC:6714]","intron",-111704,"NR_039628.1","",""
